CVEGEO,MUNICIPIO,TITULO,FECHA,ENLACEPUB,ENLACEFOT,URL
,,"Continuando con las acciones para prevenir la violencia de género y construir entornos seguros en la entidad, este martes dimos el banderazo de inicio del programa Transporte Mujer Segura, en la zona conurbada Veracruz-Boca del Río-Medellín.

Para ello se pusieron en marcha 8 unidades de transporte exclusivas para mujeres, niñas y niños menores de 12 años, las cuales circularán en los los tres municipios, a través de las rutas Lagos de Puente Moreno, Ruta 121, Ruta Matacocuite y Ruta Costera Centro.

Con la operación de este servicio suman ya nueve municipios en la entidad que cuentan con el programa.

Agradezco a las empresas del Servicio Metropolitano del Golfo (SMG), Autotransportes Urbanos del Puerto (AUPSA) y empresa Circunvalación-Bahía, así como a la Asociación de Transportistas del Estado de Veracruz (ASTRAVER) por sumarse a esta iniciativa estatal.

Con estas acciones la administración estatal encabezada por el Gob. Cuitláhuac García Jiménez se consolida como entidad pionera en el sur-sureste del país, en materia de servicio de transporte público exclusivo para mujeres.",12/04/2022,0,,https://facebook.com/SPVeracruz/posts/2027925144075574
,,"Con el objetivo de puntualizar estrategias conjuntas en materia de seguridad y protección ciudadana, este día sostuve reunión con el Alcalde de Playa Vicente, Urbano Bautista Martínez.

Así como con mandos operativos de la Fuerza Civil en la región. Por instrucciones del Gobernador Cuitláhuac García Jiménez, mantenemos una estrecha colaboración con las autoridades municipales de cada una de las regiones de la entidad.

¡Juntas y juntos trabajamos por tu seguridad y bienestar!",12/04/2022,0,,https://facebook.com/SPVeracruz/posts/2027970904070998
,,"A través de recorridos terrestres, acuáticos y aéreos fuerzas de seguridad de los tres niveles de gobierno mantenemos el operativo #SemanaSanta2022 en los 212 municipios del estado.

Recuerda ante cualquier emergencia reportar de inmediato al 911, en la Secretaría de Seguridad Pública del Estado de Veracruz estamos para servirte.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028560347345387
,,"Como parte de las actividades del 2do Diplomado Internacional Táctico #K9Veracruz, las y los cursantes asistieron al CERESO de Amatlán de los Reyes, donde conocieron las medidas de seguridad penitenciaria a cargo de la Secretaría de Seguridad Pública.

Ante la presencia de los instructores de la compañía K9, se realizaron prácticas ambientales para la localización de sustancias prohibidas y telefonía celular, mismas que permitirán la certificación de los participantes de las 7 naciones de Colombia, Costa Rica, Guatemala, Ecuador, Panamá y Perú y El Salvador.

Con estas acciones el Gobierno del Estado de Veracruz destaca en el ámbito internacional, con la formación de agentes caninos multipropósito.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028563007345121
,,"Convocados por el Gob. Cuitláhuac García Jiménez sesionamos la Mesa de Coordinación para la Construcción de la Paz, desde el municipio de Colipa, donde revisamos los operativos de protección ciudadana que se despliegan en todo el estado con motivo de la #SemanaSanta2022.

Asimismo la Secretaría de Protección Civil reportó la atención a incendios forestales en Actopan, Castillo de Teayo, Tatahuicapan y Mecayapan.

#PorTuSeguridad evita el uso de fuego durante eventos de surada y si ves un incendio forestal o de pastizal repórtalo de inmediato al 9-1-1.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028616850673070
,,"Recuerda que a través del Programa de Acompañamiento Policial de la SSP puedes solicitar apoyo cuando acudas a retirar o depositar dinero.

Comunícate al 9-1-1 y solicítalo de manera gratuita.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028819647319457
,,"¡Quedó súper bien!

En Chachalacas realizamos el Programa de Modernización con pavimento hidráulico en distintas calles de este bonito lugar turístico, nos dio mucho gusto corroborar que quedaron muy bien y que serán de gran beneficio para la población.

En esta Semana Santa si tienes días libres aprovecha para disfrutar de este destino playero.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028837263984362
,,"Como parte del compromiso por fortalecer las corporaciones de seguridad, el Director General de Tránsito del Estado, supervisa el funcionamiento operativo de la delegación de Tránsito con sede en #Coatzacoalcos.👮🏻‍♂️🚔

Asimismo instruyó al personal a garantizar el respeto de los derechos humanos de la población y de los turistas que arriban en esta #SemanaSanta2022.",13/04/2022,0,,https://facebook.com/SPVeracruz/posts/2028927113975377
,,"No te pierdas el viernes 22 de abril nuestro Webinar ""La Actuación Policial dentro del Sistema de Justicia Penal""
Impartido por el Mtro. Eric Norman Contreras Sánchez.
A las 10 hrs.
¡Totalmente gratis!
Registrate aquí: https://arsps.gob.mx/registro-webinar",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029371290597626
,,"Esta #SemanaSanta2022 si visitas nuestras playas #PorTuSeguridad sigue las recomendaciones oficiales de la Secretaría De Protección Civil Del Estado de Veracruz y ante cualquier emergencia acércate a nuestros elementos.

¡Disfruta unas vacaciones seguras!",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029398347261587
,,"Dando seguimiento a las acciones de supervisión, el director de Tránsito del Estado supervisó las instalaciones y al personal de Tránsito del Estado con sede en #Minatitlán y #Cosoleacaque.👮🏻‍♂️🚔

Asimismo, exhortó a los elementos operativos y administrativos a seguir desempeñándose con profesionalismo en beneficio del bienestar de la ciudadanía.

¡Tú seguridad es nuestro compromiso!",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029457900588965
,,"Como parte de las acciones implementadas para la prevención del delito en el sector empresarial, brindamos pláticas de seguridad a empleados de la planta Rotoplas en Veracruz.

Les brindamos recomendaciones básicas para prevenir el engaño telefónico, el uso correcto de la aplicación “Alerta Ciudadana”, los números de emergencia 9-1-1 y 089.

El programa “Enlace con el Sector Empresarial”, impulsado por la Dirección General de Vinculación Institucional, tiene como objetivo ofrecer medidas de seguridad y estrategias preventivas, para que las empresas no sean víctimas de algún delito.

¡Juntos sociedad, Estado e iniciativa privada seguimos trabajando #PorTuSeguridad!",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029472137254208
,,"Cumpliendo con el compromiso del Gobernador Cuitláhuac García Jiménezde formar cuerpos policiales de élite, supervisé las instalaciones de la Dirección General de la Fuerza Civil donde se lleva a cabo el adiestramiento de un nuevo escalón del Grupo de Operaciones Especiales (G.O.E.).

Actualmente se encuentran en la semana 7, tomando la asignatura de operaciones helitransportadas, realizando prácticas de rappel de descenso, de frente y de espalda.

Con la formación de este tipo de unidades especializadas, en la Secretaría de Seguridad Pública del Estado de Veracruz estamos a la vanguardia en materia de profesionalización policial.",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029558330578922
,,"Cumpliendo con el compromiso del Gobernador Cuitláhuac García Jiménezde formar cuerpos policiales de élite, supervisé las instalaciones de la Dirección General de la Fuerza Civil donde se lleva a cabo el adiestramiento de un nuevo escalón del Grupo de Operaciones Especiales (G.O.E.).

Actualmente se encuentran en la semana 7, tomando la asignatura de operaciones helitransportadas, realizando prácticas de rappel de descenso, de frente y de espalda.

Con la formación de este tipo de unidades especializadas, en la Secretaría de Seguridad Pública del Estado de Veracruz estamos a la vanguardia en materia de profesionalización policial.",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029577557243666
,,"Como parte del Operativo #SemanaSanta2022 elementos de Policía Estatal y Tránsito del Estado mantienen recorridos de vigilancia y módulo de orientación turística en Playita Nanchital, en el sur de la entidad.

Disfruta este periodo vacacional mientras nosotros trabajamos #PorTuSeguridad.",14/04/2022,0,,https://facebook.com/SPVeracruz/posts/2029634377237984
,,"En esta 2da Edición del Diplomado Internacional Táctico K9; Perros Multipropósito, participa en el adiestramiento la unidad de élite Sinchis de Mazamari, proveniente de Policía Nacional del Perú.

La cual tiene como principal función el combate al tráfico de drogas en el valle de los ríos Ene, Apurímac y Mantaro (Vraem).

Conoce su experiencia en este curso, impartido por instructores de la Fuerza Civil de Veracruz.",15/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030101780524577
,,"Con el objetivo de preservar en la población penitenciaria la libre creencia de sus cultos religiosos, se llevó a cabo la celebración de Semana Santa en los 17 centros penitenciarios y el Módulo Preventivo 72 Horas de Veracruz.

Esta solemnidad dio inicio con la eucaristía de la última Cena, lavatorio de pies y la representación de la pasión y muerte de Cristo, donde por medio de un viacrucis y las representaciones de la pasión, muerte y resurrección de Jesús, las personas privadas de la libertad profesan la fe católica.

Con estas acciones la Secretaría de Seguridad Pública a través de la Dirección General de Prevención y Reinserción Social (DGPRS), garantiza la libertad de creencias religiosas en la población penitenciaria.",15/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030227017178720
,,"Con el objetivo de garantizar la seguridad de visitantes y turistas en esta #SemanaSanta2022 desplegamos 5 puestos de mando unificado en Tuxpan, Costa Esmeralda, Veracruz-Boca del Rio, Los Tuxtlas y Coatzacoalcos.

En coordinación con fuerzas federales y protección civil, este periodo vacacional trabajamos #PorTuSeguridad.",15/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030251553842933
,,"Como parte del Operativo Semana Santa 2022, cadetes de la XXXII Generación de Policía Estatal 👮🏻‍♂️👮🏻‍♀️ continuan apoyando en las acciones de seguridad en los principales puntos turísticos del Estado de Veracruz.

#PorTuSeguridad invitamos a la población a que reporte de inmediato cualquier eventualidad al número de emergencias 9-1-1 ¡Disfruta tus #VacacionesSeguras en Veracruz!",16/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030774517123970
,,"Como parte del programa Redes Veracruzanas en Construcción de la Paz, realizamos el taller de Matrogimnasia Inclusiva en materia de prevención social de discriminación, en el Centro Múltiple de Atención en Banderilla.

Asimismo, realizamos actividades incluyentes aplicables a personas con discapacidad, fomentando el trabajo en equipo con personas sin discapacidad. Trabajamos la discapacidad visual, neuromotora, intelectual, TEA y auditiva.

En la SSP fomentamos acciones para una sociedad incluyente y empática hacía una cultura de la paz sin discriminación.

__________________________________
Este contenido es publicado de conformidad con lo establecido en los Artículos 76 y 78 de la LGDNNA y numeral 76 de la LTAIPV.",16/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030805337120888
,,"¡Continuamos con el operativo “Disfruta tus vacaciones seguras 2022”!

Durante estos días las fuerzas de tareas federales y estatales junto a los municipios se coordinan en el operativo para que esta Semana Santa la población veracruzana y los turistas que visitan nuestro estado reciban apoyo y atención durante este periodo; así mismo exhortamos a la población a respetar las siguientes recomendaciones:

🔴 Si tomas, no manejes
🔴 Alcoholizado seguro ahogado
🔴 Cuida a los y las niñas
🔴 Mantente hidratado
🔴 Protégete del sol",16/04/2022,0,,https://facebook.com/SPVeracruz/posts/2030951020439653
,,"Durante la semana cinco de la 2da Edición del Diplomado Internacional Táctico K9; Perros Multipropósito las y los cursantes realizaron prácticas de técnica de mordida, soltado a la orden, así como descenso en rápel con agente canino.

Sigue al pendiente de este gran evento a través de nuestras redes sociales. 🐕👮‍♂️👮‍♀️",18/04/2022,0,,https://facebook.com/SPVeracruz/posts/2032416100293145
,,"Con la misión de trabajar #PorTuSeguridad, las y los cadetes de XXXII generación de Policía Estatal 👮🏻‍♂️👮🏻‍♀️ continuan apoyando en las acciones de seguridad durante el Operativo de Semana Santa 2022 por unas #VacacionesSeguras en Veracruz.

Invitamos a la ciudadanía a que ante cualquier eventualidad marque al número de emergencias 9-1-1.",18/04/2022,0,,https://facebook.com/SPVeracruz/posts/2032451596956262
,,"Iniciamos la mañana en la Mesa para la Construcción de la Paz, convocados por el Gob. Cuitláhuac García Jiménez, en las instalaciones de la Fuerza Civil, donde evaluamos los operativos implementados en todo el estado, durante el fin de semana de mayor afluencia en este periodo vacacional.

Con una estrecha colaboración, autoridades de los tres órdenes de gobierno mantenemos acciones puntuales esta #SemanaSanta2022 para salvaguardar y proteger a visitantes y turistas.

¡Juntas y juntos seguimos trabajando por tu seguridad y bienestar!",18/04/2022,0,,https://facebook.com/SPVeracruz/posts/2032488670285888
